image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,notes,original_source,resolved_source_path,disease_class,user_like_bucket
demo_435,staged_external:docs/demo_assets/m2_full_image_set/images/demo_435_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_late_blight_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_late_blight_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_late_blight_yaprak\image_0177.png,docs/demo_assets/m2_full_image_set/images/demo_435_tomato_leaf.png,domates_late_blight_yaprak,clear
demo_436,staged_external:docs/demo_assets/m2_full_image_set/images/demo_436_tomato_leaf.png,tomato__leaf,tomato,leaf,domates_late_blight_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_late_blight_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_late_blight_yaprak\image_0201.png,docs/demo_assets/m2_full_image_set/images/demo_436_tomato_leaf.png,domates_late_blight_yaprak,clear
demo_437,staged_external:docs/demo_assets/m2_full_image_set/images/demo_437_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\IMG_4207__02d.jpg,docs/demo_assets/m2_full_image_set/images/demo_437_tomato_leaf.jpg,domates_leaf_mold_yaprak,clear
demo_438,staged_external:docs/demo_assets/m2_full_image_set/images/demo_438_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_BM_(974).jpg,docs/demo_assets/m2_full_image_set/images/demo_438_tomato_leaf.jpg,domates_leaf_mold_yaprak,clear
demo_439,staged_external:docs/demo_assets/m2_full_image_set/images/demo_439_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_BM_(987).jpg,docs/demo_assets/m2_full_image_set/images/demo_439_tomato_leaf.jpg,domates_leaf_mold_yaprak,clear
demo_440,staged_external:docs/demo_assets/m2_full_image_set/images/demo_440_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_black_leaf_mold_in_zina_tina_jpg.rf.4ecc0b1edc0a5b6631d33fb859759e3e.jpg,docs/demo_assets/m2_full_image_set/images/demo_440_tomato_leaf.jpg,domates_leaf_mold_yaprak,difficult
demo_441,staged_external:docs/demo_assets/m2_full_image_set/images/demo_441_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_dscn6689_jpg.rf.a9f3205bdd1196ee45f208be8472a4a0.jpg,docs/demo_assets/m2_full_image_set/images/demo_441_tomato_leaf.jpg,domates_leaf_mold_yaprak,difficult
demo_442,staged_external:docs/demo_assets/m2_full_image_set/images/demo_442_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_BM_(952).jpg,docs/demo_assets/m2_full_image_set/images/demo_442_tomato_leaf.jpg,domates_leaf_mold_yaprak,borderline
demo_443,staged_external:docs/demo_assets/m2_full_image_set/images/demo_443_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_a080e5aa-e54d-4e00-b09a-b896c712ea83___Crnl_L.Mold 6871.JPG,docs/demo_assets/m2_full_image_set/images/demo_443_tomato_leaf.jpg,domates_leaf_mold_yaprak,clear
demo_444,staged_external:docs/demo_assets/m2_full_image_set/images/demo_444_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_a2923cd0-fc9c-471e-a97c-b92701c17af2___Crnl_L.Mold 6682.JPG,docs/demo_assets/m2_full_image_set/images/demo_444_tomato_leaf.jpg,domates_leaf_mold_yaprak,clear
demo_445,staged_external:docs/demo_assets/m2_full_image_set/images/demo_445_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_a538806f-f606-439e-8e1a-5c7731f5b76f___Crnl_L.Mold 7015.JPG,docs/demo_assets/m2_full_image_set/images/demo_445_tomato_leaf.jpg,domates_leaf_mold_yaprak,clear
demo_446,staged_external:docs/demo_assets/m2_full_image_set/images/demo_446_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_leaf_mold_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_leaf_mold_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_leaf_mold_yaprak\Kaggle_a7aba5e4-a78a-459a-9caa-77f0f98ef2d5___Crnl_L.Mold 9012_flipTB.JPG,docs/demo_assets/m2_full_image_set/images/demo_446_tomato_leaf.jpg,domates_leaf_mold_yaprak,clear
demo_447,staged_external:docs/demo_assets/m2_full_image_set/images/demo_447_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_006e354b-c054-4b72-a83c-e3feb038942e___PSU_CG 2330_180deg.JPG,docs/demo_assets/m2_full_image_set/images/demo_447_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,clear
demo_448,staged_external:docs/demo_assets/m2_full_image_set/images/demo_448_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_847307bc-58ab-45fc-8001-f1e07a38bc82___PSU_CG 2065_180deg.JPG,docs/demo_assets/m2_full_image_set/images/demo_448_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,clear
demo_449,staged_external:docs/demo_assets/m2_full_image_set/images/demo_449_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_86965ac5-b790-4218-a3c6-216d10da5211___PSU_CG 2066_90deg.JPG,docs/demo_assets/m2_full_image_set/images/demo_449_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,clear
demo_450,staged_external:docs/demo_assets/m2_full_image_set/images/demo_450_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_897f830b-569c-46e0-8c27-1b82504ae77f___PSU_CG 2113.JPG,docs/demo_assets/m2_full_image_set/images/demo_450_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,difficult
demo_451,staged_external:docs/demo_assets/m2_full_image_set/images/demo_451_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_89bc4fcf-1c6c-4285-84b5-564fd657e150___PSU_CG 2419_new30degFlipLR.JPG,docs/demo_assets/m2_full_image_set/images/demo_451_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,difficult
demo_452,staged_external:docs/demo_assets/m2_full_image_set/images/demo_452_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_8a01c89e-3a9f-465a-ac47-79cc99f5ffaa___PSU_CG 2329_270deg.JPG,docs/demo_assets/m2_full_image_set/images/demo_452_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,borderline
demo_453,staged_external:docs/demo_assets/m2_full_image_set/images/demo_453_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_8af472ce-108f-4478-807f-cdf8f4cbdceb___PSU_CG 2218_270deg.JPG,docs/demo_assets/m2_full_image_set/images/demo_453_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,clear
demo_454,staged_external:docs/demo_assets/m2_full_image_set/images/demo_454_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_8bfa3082-1cd3-4520-b8cc-2fae871dbc55___PSU_CG 2239_90deg.JPG,docs/demo_assets/m2_full_image_set/images/demo_454_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,clear
demo_455,staged_external:docs/demo_assets/m2_full_image_set/images/demo_455_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_8d37ec47-c16b-4d56-a19e-0cf49690a30a___PSU_CG 2197_newPixel25.JPG,docs/demo_assets/m2_full_image_set/images/demo_455_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,clear
demo_456,staged_external:docs/demo_assets/m2_full_image_set/images/demo_456_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_mosaic_virüs_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_mosaic_virüs_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_mosaic_virüs_yaprak\Kaggle_932959d9-826b-465f-82d7-8b419d2ad040___PSU_CG 2187_180deg.JPG,docs/demo_assets/m2_full_image_set/images/demo_456_tomato_leaf.jpg,domates_mosaic_virüs_yaprak,clear
demo_457,staged_external:docs/demo_assets/m2_full_image_set/images/demo_457_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\IMG_1030_3.jpg,docs/demo_assets/m2_full_image_set/images/demo_457_tomato_leaf.jpg,domates_powdery_mildew_yaprak,clear
demo_458,staged_external:docs/demo_assets/m2_full_image_set/images/demo_458_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\Kaggle_pm107.jpg,docs/demo_assets/m2_full_image_set/images/demo_458_tomato_leaf.jpg,domates_powdery_mildew_yaprak,clear
demo_459,staged_external:docs/demo_assets/m2_full_image_set/images/demo_459_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\Kaggle_pm117.jpg,docs/demo_assets/m2_full_image_set/images/demo_459_tomato_leaf.jpg,domates_powdery_mildew_yaprak,clear
demo_460,staged_external:docs/demo_assets/m2_full_image_set/images/demo_460_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\Kaggle_pm133.jpg,docs/demo_assets/m2_full_image_set/images/demo_460_tomato_leaf.jpg,domates_powdery_mildew_yaprak,difficult
demo_461,staged_external:docs/demo_assets/m2_full_image_set/images/demo_461_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\Kaggle_pm17.jpg,docs/demo_assets/m2_full_image_set/images/demo_461_tomato_leaf.jpg,domates_powdery_mildew_yaprak,difficult
demo_462,staged_external:docs/demo_assets/m2_full_image_set/images/demo_462_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\Kaggle_pm22.JPG,docs/demo_assets/m2_full_image_set/images/demo_462_tomato_leaf.jpg,domates_powdery_mildew_yaprak,borderline
demo_463,staged_external:docs/demo_assets/m2_full_image_set/images/demo_463_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\Kaggle_pm39.jpg,docs/demo_assets/m2_full_image_set/images/demo_463_tomato_leaf.jpg,domates_powdery_mildew_yaprak,clear
demo_464,staged_external:docs/demo_assets/m2_full_image_set/images/demo_464_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\Kaggle_pm82.JPG,docs/demo_assets/m2_full_image_set/images/demo_464_tomato_leaf.jpg,domates_powdery_mildew_yaprak,clear
demo_465,staged_external:docs/demo_assets/m2_full_image_set/images/demo_465_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\pm1.jpg,docs/demo_assets/m2_full_image_set/images/demo_465_tomato_leaf.jpg,domates_powdery_mildew_yaprak,clear
demo_466,staged_external:docs/demo_assets/m2_full_image_set/images/demo_466_tomato_leaf.jpg,tomato__leaf,tomato,leaf,domates_powdery_mildew_yaprak,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=domates_powdery_mildew_yaprak,data\prepared_runtime_datasets\tomato__leaf\test\domates_powdery_mildew_yaprak\pm102_change_90.jpg,docs/demo_assets/m2_full_image_set/images/demo_466_tomato_leaf.jpg,domates_powdery_mildew_yaprak,clear
